comp,compID_num,comp_name_simple,comp_name_full,specie.A,specie.B1,specie.B2,specie.X,element.A,element.B1,element.B2,element.X,r_ionic.A,r_ionic.B1,r_ionic.B2,r_ionic.X,oct_factor,oct_mismatch,gen_t_factor,geom_stable,broken_condition,tau_factor,block.B1,row.B1,inputcharge.B1,block.B2,row.B2,inputcharge.B2,used_lobbasis,used_lobbasis_func,block_pairing,VBM,CBM,bandgap,VBMtotcontr.A,VBMorbital.A,VBMorbchar.A,VBMorborder.A,VBMorbcontr.A,CBMtotcontr.A,CBMorbital.A,CBMorbchar.A,CBMorborder.A,CBMorbcontr.A,VBMtotcontr.B1,VBMorbital.B1,VBMorbchar.B1,VBMorborder.B1,VBMorbcontr.B1,CBMtotcontr.B1,CBMorbital.B1,CBMorbchar.B1,CBMorborder.B1,CBMorbcontr.B1,VBMtotcontr.B2,VBMorbital.B2,VBMorbchar.B2,VBMorborder.B2,VBMorbcontr.B2,CBMtotcontr.B2,CBMorbital.B2,CBMorbchar.B2,CBMorborder.B2,CBMorbcontr.B2,VBMtotcontr.X,VBMorbital.X,VBMorbchar.X,VBMorborder.X,VBMorbcontr.X,CBMtotcontr.X,CBMorbital.X,CBMorbchar.X,CBMorborder.X,CBMorbcontr.X,spin_vbm,spin_cbm,spin_forbidden,cond_type,lattice_a_primitive,lattice_a_conventional,distance_B1_X,distance_B1_A,size_Oh_B1,distance_B2_X,distance_B2_A,size_Oh_B2,calc_oct_mismatch,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts,popdiff.total,popdiff.B1,popdiff.B2,charge.B1,charge.B2,charge.A,charge.X,charge.total,charge.balanced,Icohp.B1.sum,Icohp.B1.avg,Icohp.B1.avg_spinup,Icohp.B1.avg_spindown,Icohp.B1.x_avg,Icohp.B1.x_spinup,Icohp.B1.x_spindown,Icohp.B1.y_avg,Icohp.B1.y_spinup,Icohp.B1.y_spindown,Icohp.B1.z_avg,Icohp.B1.z_spinup,Icohp.B1.z_spindown,Icobi.B1.sum,Icobi.B1.avg,Icobi.B1.avg_spinup,Icobi.B1.avg_spindown,Icobi.B1.x_avg,Icobi.B1.x_spinup,Icobi.B1.x_spindown,Icobi.B1.y_avg,Icobi.B1.y_spinup,Icobi.B1.y_spindown,Icobi.B1.z_avg,Icobi.B1.z_spinup,Icobi.B1.z_spindown,Icohp.B1.axial_asym_index,Icohp.B1.directional_asym_index,Icobi.B1.axial_asym_index,Icobi.B1.directional_asym_index,Icohp.B2.sum,Icohp.B2.avg,Icohp.B2.avg_spinup,Icohp.B2.avg_spindown,Icohp.B2.x_avg,Icohp.B2.x_spinup,Icohp.B2.x_spindown,Icohp.B2.y_avg,Icohp.B2.y_spinup,Icohp.B2.y_spindown,Icohp.B2.z_avg,Icohp.B2.z_spinup,Icohp.B2.z_spindown,Icobi.B2.sum,Icobi.B2.avg,Icobi.B2.avg_spinup,Icobi.B2.avg_spindown,Icobi.B2.x_avg,Icobi.B2.x_spinup,Icobi.B2.x_spindown,Icobi.B2.y_avg,Icobi.B2.y_spinup,Icobi.B2.y_spindown,Icobi.B2.z_avg,Icobi.B2.z_spinup,Icobi.B2.z_spindown,Icohp.B2.axial_asym_index,Icohp.B2.directional_asym_index,Icobi.B2.axial_asym_index,Icobi.B2.directional_asym_index,MadelungEnergy,SitePotential.B1,SitePotential.B2,vbmsite,cbmsite,vbmorbital,vbmorbchar,vbmorborder,vbmorbcontr,cbmorbital,cbmorbchar,cbmorborder,cbmorbcontr,transition_sites,transition_bands,el_set,in_sim_list
3223_CsLiPrBr,3223,CsLiPrBr,Cs2LiPrBr6,Cs+,Li+,Pr3+,Br-,Cs,Li,Pr,Br,188.0,76.0,99.0,196.0,0.4464285714285714,0.0586734693877551,0.9573805105850168,False,OL,4.04931292435743,s,2,1,f,6.0,3,basisset0,"{'Li': ' 1s 2s', 'Pr': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s,-0.01077,4.18885,4.19962,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.981783637303704,4f,f,4.0,0.9810039628739076,0.988675233857067,4p,p,4.0,0.98819681361968,0.0175090239198687,4p,p,4.0,0.0166360965301661,1.0,-1.0,True,insulator,7.85432637114889,11.107694877383416,2.6901527478995995,4.809772970650157,5.380305495799198,2.8636946907921086,4.809772970650157,5.727389381584219,0.044271,1.23,True,0.0027,0.0,-2.01,-0.01,-2.0,0.45,2.28,1.02,-0.7999999999999999,-0.03,True,-5.38326,-0.89721,-0.4537316666666666,-0.4434783333333332,-0.8967350000000001,-0.453465,-0.44327,-0.8972549999999999,-0.453685,-0.44357,-0.89764,-0.454045,-0.443595,0.6662399999999999,0.1110399999999999,0.05561,0.05543,0.1108649999999999,0.05552,0.055345,0.111055,0.055605,0.05545,0.1112,0.055705,0.055495,0.0003745296975987,0.0010086824712162,3.519788761595559e-05,0.0030169308357348,-7.00441,-1.167401666666667,-0.5855166666666667,-0.5818849999999999,-1.169105,-0.58587,-0.583235,-1.1673,-0.58543,-0.58187,-1.1658,-0.58525,-0.5805499999999999,0.95738,0.1595633333333333,0.0783083333333333,0.081255,0.15991,0.078415,0.081495,0.159545,0.078295,0.08125,0.159235,0.078215,0.08102,0.0005386540568034,0.0028310735665103,7.283936645324031e-05,0.0042302951805969,-40.6,-8.07,-15.14,X,B2,4p,p,4.0,0.98819681361968,4f,f,4.0,0.9810039628739076,X-B,p-f,"{'Br', 'Pr', 'Li'}",True
3224_CsVVacF,3224,CsVVacF,Cs2VVacF6,Cs+,V4+,,F-,Cs,V,Vac,F,188.0,57.99999999999999,,133.0,0.4360902255639097,0.0,1.1883836479627314,False,SL,4.04938082764834,d,4,4,Vac,,0,basisset0,"{'V': ' 3d 3p 3s 4s', 'Cs': ' 5p 5s', 'F': ' 2p 2s'}",Vac-d,-0.01497,3.17413,3.1891,0.0,,,,0.0,0.0,,,,0.0,0.7122587384558068,3d,d,3.0,0.7117032755198544,0.8376427142107459,3d,d,3.0,0.8371404679895704,0.0,,,,0.0,0.0,,,,0.0,0.2849541670493273,2p,p,2.0,0.2848670655710624,0.1620130723260011,2p,p,2.0,0.1616263374953866,1.0,1.0,False,semiconductor,6.317213386836163,8.933888848068575,1.8517091595626816,3.86848734850694,3.703418319125362,,,5.230470528943213,0.28704,0.575,False,,,1.04,0.98,,1.85,,1.03,-0.65,0.01,True,-25.276979999999995,-4.212829999999999,-2.038806666666667,-2.174023333333334,-4.20036,-2.02594,-2.17442,-4.22796,-2.05446,-2.1735,-4.21017,-2.03602,-2.17415,3.16414,0.5273566666666667,0.25987,0.2674866666666667,0.52338,0.25715,0.26623,0.5321800000000001,0.26317,0.26901,0.52651,0.25929,0.26722,0.0,0.0065514155567636,0.0,0.0166869986789462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.21,-20.03,,B1,B1,3d,d,3.0,0.7117032755198544,3d,d,3.0,0.8371404679895704,B-B,d-d,"{'F', 'Vac', 'V'}",True
3225_CsKEuBr,3225,CsKEuBr,Cs2KEuBr6,Cs+,K+,Eu3+,Br-,Cs,K,Eu,Br,188.0,138.0,94.7,196.0,0.5936224489795918,0.1104591836734694,0.8682678458956945,True,,4.051981285782721,s,4,1,f,6.0,3,basisset0,"{'K': ' 3p 3s 4s', 'Eu': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s,-1.68664,0.00986,1.6965,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.010887218058423,4f,f,4.0,0.0096711233470711,0.8960343182611958,4f,f,4.0,0.8952609303794078,0.9866210672053864,4p,p,4.0,0.9863351083235982,0.1026695345439847,4p,p,4.0,0.101612673027168,1.0,1.0,False,semiconductor,8.293973103324458,11.729449248679115,3.073867984782712,5.079000510878205,6.147735969565428,2.790856639556845,5.079000510878205,5.581713279113687,0.072197,1.055,False,,,6.03,0.01,6.06,0.57,2.29,1.02,-0.8133333333333335,0.02,True,-4.46803,-0.7446716666666666,-0.3717,-0.3729716666666667,-0.7446499999999999,-0.3718249999999999,-0.3728249999999999,-0.74473,-0.371925,-0.372805,-0.744635,-0.37135,-0.373285,0.5423399999999999,0.0903899999999999,0.0453683333333333,0.0450216666666666,0.0901349999999999,0.045215,0.04492,0.09022,0.0452749999999999,0.044945,0.090815,0.045615,0.0452,0.0001851199334854,0.0001275730019717,4.588629639138021e-05,0.0075229560792124,-6.980079999999999,-1.1633466666666663,-0.5771866666666667,-0.58616,-1.172805,-0.585555,-0.58725,-1.1732749999999998,-0.5865450000000001,-0.58673,-1.14396,-0.5594600000000001,-0.5845,0.91306,0.1521766666666666,0.0809083333333333,0.0712683333333333,0.15599,0.0838049999999999,0.072185,0.156,0.0838899999999999,0.07211,0.14454,0.07503,0.0695099999999999,0.0001854871501419,0.0251988515890935,4.013860619597414e-05,0.0753072087266992,-42.89,-6.86,-16.07,X,B2,4p,p,4.0,0.9863351083235982,4f,f,4.0,0.8952609303794078,X-B,p-f,"{'Eu', 'K', 'Br'}",True
3226_CsSmAuBr,3226,CsSmAuBr,Cs2SmAuBr6,Cs+,Sm3+,Au+,Br-,Cs,Sm,Au,Br,188.0,95.8,137.0,196.0,0.5938775510204082,0.1051020408163265,0.8682276467385143,True,,4.052827757941451,f,6,3,d,6.0,1,basisset0,"{'Sm': ' 4f 5p 5s 6s', 'Au': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f,-1.35458,0.00947,1.36405,0.0,,,,0.0,0.0,,,,0.0,0.0571293672645351,4f,f,4.0,0.0488424139042708,0.926531526057074,4f,f,4.0,0.9252326484703188,0.4556302677645335,5d,d,5.0,0.4527304692321033,0.0154135147114084,5d,d,5.0,0.0092723112206181,0.4871027059393153,4p,p,4.0,0.4736498283173252,0.0579742056475978,4p,p,4.0,0.0554509995304451,1.0,1.0,False,semiconductor,7.919939587033522,11.200485977158378,2.81354740683744,4.849952695475263,5.627094813674879,2.786695581741749,4.849952695475263,5.573391163483498,0.00685,1.145,True,0.0021,0.0,5.0,5.05,-0.01,2.21,0.41,1.02,-0.7733333333333334,0.02,True,-7.037129999999999,-1.172855,-0.5868099999999999,-0.586045,-1.18541,-0.60006,-0.58535,-1.1471650000000002,-0.55967,-0.5874950000000001,-1.18599,-0.6007,-0.58529,0.92365,0.1539416666666666,0.0819333333333333,0.0720083333333333,0.158835,0.08595,0.072885,0.14424,0.073925,0.070315,0.15875,0.085925,0.072825,9.816360904748434e-05,0.0331029837447934,1.7400495526407517e-05,0.0948086396362258,-5.321960000000001,-0.8869933333333334,-0.443615,-0.4433783333333332,-0.88261,-0.439305,-0.443305,-0.8957,-0.45231,-0.44339,-0.8826700000000001,-0.43923,-0.44344,0.8089599999999999,0.1348266666666666,0.0671399999999999,0.0676866666666666,0.13275,0.06564,0.06711,0.138955,0.070145,0.06881,0.132775,0.065635,0.06714,4.818936277546216e-05,0.0147577208396906,2.357018778718361e-06,0.046022053006329,-38.98,-15.04,-7.12,X,B1,4p,p,4.0,0.4736498283173252,4f,f,4.0,0.9252326484703188,X-B,p-f,"{'Br', 'Au', 'Sm'}",True
3227_CsCuAmBr,3227,CsCuAmBr,Cs2CuAmBr6,Cs+,Cu+,Am3+,Br-,Cs,Cu,Am,Br,188.0,77.0,97.5,196.0,0.4451530612244898,0.0522959183673469,0.958305932238955,False,OL,4.053280019843153,d,4,1,f,7.0,3,basisset0,"{'Cu': ' 3d 4s', 'Am': ' 5f 6d 6p 6s 7s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-f,-1.3393,0.01107,1.3503699999999998,0.0,,,,0.0,0.0,,,,0.0,0.5634673997316584,3d,d,3.0,0.5627043706891617,0.0137102508542895,3d,d,3.0,0.0105119228620181,0.0951436959041521,5f,f,5.0,0.0642068289406692,0.9046773180932276,5f,f,5.0,0.8989963703211103,0.341290926366972,4p,p,4.0,0.3275063990368174,0.0815300792259991,4p,p,4.0,0.0782145327065149,-1.0,-1.0,False,semiconductor,7.689149918447354,10.874100097788224,2.6094011610641896,4.708623463989726,5.218802322128377,2.8276488878299237,4.708623463989726,5.655297775659848,0.055675,0.765,True,0.7704,9.7222,-5.97,0.02,-6.15,0.48,0.45,1.01,-0.49,0.01,True,-6.222149999999999,-1.037025,-0.5171383333333334,-0.5198866666666667,-1.0341749999999998,-0.5167999999999999,-0.517375,-1.040975,-0.5178400000000001,-0.523135,-1.035925,-0.516775,-0.51915,0.77629,0.1293816666666666,0.064765,0.0646166666666666,0.128795,0.064575,0.06422,0.13063,0.06517,0.0654599999999999,0.12872,0.06455,0.06417,0.000433317511929,0.0065572189677202,8.578076870631549e-05,0.014762524314367,-22.99893,-3.833155,-1.9191783333333328,-1.9139766666666669,-3.836355,-1.920295,-1.91606,-3.81396,-1.917585,-1.896375,-3.84915,-1.919655,-1.929495,3.74518,0.6241966666666667,0.3070516666666666,0.3171449999999999,0.6273249999999999,0.307905,0.31942,0.6176999999999999,0.305285,0.312415,0.6275649999999999,0.307965,0.3196,0.0012544017016867,0.0091804270894341,0.0002791553508166,0.0158043138113522,-14.02,-5.87,-4.73,B1,B2,3d,d,3.0,0.5627043706891617,5f,f,5.0,0.8989963703211103,B-B,d-f,"{'Cu', 'Br', 'Am'}",True
3228_CsLiNdBr,3228,CsLiNdBr,Cs2LiNdBr6,Cs+,Li+,Nd3+,Br-,Cs,Li,Nd,Br,188.0,76.0,98.3,196.0,0.4446428571428572,0.0568877551020408,0.9585866249338976,False,OL,4.054886760662501,s,2,1,f,6.0,3,basisset0,"{'Li': ' 1s 2s', 'Nd': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s,-3.7544,0.01076,3.76516,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.01812896956555,4f,f,4.0,0.0168684680754833,0.977450600238162,4f,f,4.0,0.9767828501753244,0.9800063891047788,4p,p,4.0,0.979588878031845,0.0219517891393272,4p,p,4.0,0.0209932885054097,1.0,1.0,False,semiconductor,7.828965542495233,11.071829249548394,2.6919455283063094,4.794242698236253,5.383891056612618,2.8439690964678874,4.794242698236253,5.687938192935776,0.038782,1.225,True,0.001,0.0,3.03,0.0,3.03,0.46,2.29,1.02,-0.7999999999999999,-0.01,True,-5.4078,-0.9013,-0.4441,-0.4572,-0.901,-0.44408,-0.45692,-0.90109,-0.443925,-0.457165,-0.90181,-0.444295,-0.457515,0.66839,0.1113983333333333,0.0555616666666666,0.0558366666666666,0.11129,0.0555299999999999,0.05576,0.11139,0.055545,0.055845,0.111515,0.05561,0.0559049999999999,0.001966779465746,0.0008987018750693,0.000456790644868,0.0020197788716168,-7.058250000000001,-1.1763750000000002,-0.5858816666666665,-0.5904933333333332,-1.17617,-0.58571,-0.59046,-1.176305,-0.58589,-0.5904149999999999,-1.17665,-0.586045,-0.590605,0.96101,0.1601683333333333,0.0821316666666666,0.0780366666666666,0.160145,0.08211,0.078035,0.160155,0.082135,0.07802,0.160205,0.08215,0.078055,0.0007105491568394,0.0004080331526936,0.0001427020346292,0.0003746058833933,-41.11,-8.04,-15.32,X,B2,4p,p,4.0,0.979588878031845,4f,f,4.0,0.9767828501753244,X-B,p-f,"{'Br', 'Nd', 'Li'}",True
3229_CsMgHgBr,3229,CsMgHgBr,Cs2MgHgBr6,Cs+,Mg2+,Hg2+,Br-,Cs,Mg,Hg,Br,188.0,72.0,102.0,196.0,0.4438775510204081,0.0765306122448979,0.958793279093342,False,OL,4.057318243442044,s,3,2,d,6.0,2,basisset0,"{'Mg': ' 3s', 'Hg': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s,-0.00566,1.86931,1.87497,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.091586527148079,3s,s,3.0,0.091586527148079,0.0219389955653432,5d,d,5.0,0.0218557977104513,0.5288070846994964,6s,s,6.0,0.5286423607298056,0.9739164710858494,4p,p,4.0,0.9731854856389242,0.3758295028473715,4p,p,4.0,0.2487331942330923,1.0,1.0,False,semiconductor,7.69835123365755,10.887112722550157,2.660410883582596,4.714258095796599,5.320821767165191,2.7831454776924813,4.714258095796599,5.566290955384963,0.03131,0.72,True,0.0096,0.0,0.0,0.0,0.0,1.42,1.15,1.0,-0.7599999999999999,0.01,True,-5.80317,-0.967195,-0.4836316666666667,-0.4835633333333333,-0.96719,-0.483635,-0.483555,-0.96719,-0.48363,-0.48356,-0.967205,-0.48363,-0.483575,0.76548,0.12758,0.06379,0.06379,0.12758,0.06379,0.06379,0.12758,0.06379,0.06379,0.12758,0.06379,0.06379,6.61857856885978e-05,1.5508765037141704e-05,4.714046645434824e-06,0.0,-5.21484,-0.8691399999999999,-0.434575,-0.4345649999999999,-0.8691199999999999,-0.434575,-0.4345449999999999,-0.869135,-0.43457,-0.434565,-0.869165,-0.4345799999999999,-0.434585,0.93192,0.15532,0.07766,0.0776599999999999,0.15532,0.07766,0.07766,0.15532,0.07766,0.07766,0.15532,0.07766,0.07766,6.964183100374824e-05,5.177531813064957e-05,9.428075472344246e-06,0.0,-35.41,-12.24,-10.13,X,B2,4p,p,4.0,0.9731854856389242,6s,s,6.0,0.5286423607298056,X-B,p-s,"{'Hg', 'Br', 'Mg'}",True
3230_CsMgYbBr,3230,CsMgYbBr,Cs2MgYbBr6,Cs+,Mg2+,Yb2+,Br-,Cs,Mg,Yb,Br,188.0,72.0,102.0,196.0,0.4438775510204081,0.0765306122448979,0.958793279093342,False,OL,4.057318243442044,s,3,2,f,6.0,2,basisset0,"{'Mg': ' 3s', 'Yb': ' 4f 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",f-s,-0.01206,0.01206,0.02412,0.0,,,,0.0,0.0,,,,0.0,0.2858967402327204,3s,s,3.0,0.2858967402327204,0.3602648388477273,3s,s,3.0,0.3602648388477273,0.5657185638423267,4f,f,4.0,0.4897790196536059,0.4594934048587251,4f,f,4.0,0.3683402105490561,0.1465701867889155,4p,p,4.0,0.0967624547989401,0.1780104035866016,4p,p,4.0,0.1166209066183882,1.0,1.0,False,metallic,7.917755966600485,11.197397871526896,2.855977741582976,4.848615506512049,5.711955483165952,2.742721194180474,4.848615506512049,5.485442388360947,0.028892,2.07,False,,,0.04,0.0,-0.02,1.44,1.62,1.01,-0.8483333333333333,-0.01,True,-4.702579999999999,-0.7837633333333333,-0.3962616666666667,-0.3875016666666667,-0.78653,-0.3951,-0.39143,-0.78315,-0.39696,-0.38619,-0.7816099999999999,-0.396725,-0.384885,0.7704599999999999,0.12841,0.0643899999999999,0.06402,0.128185,0.0644599999999999,0.063725,0.12839,0.06434,0.06405,0.128655,0.06437,0.064285,0.0007328857269125,0.0062774051690774,6.908122541714983e-05,0.0036601510785766,-5.2346200000000005,-0.8724366666666667,-0.3981633333333333,-0.4742733333333333,-0.8761650000000001,-0.396185,-0.4799799999999999,-0.871855,-0.3998199999999999,-0.472035,-0.86929,-0.398485,-0.470805,0.35939,0.0598983333333333,0.02681,0.0330883333333333,0.0597,0.026765,0.032935,0.05998,0.02684,0.03314,0.060015,0.026825,0.03319,0.0004593172683493,0.0078802281732008,0.0001147582354699,0.0052589109324131,-43.43,-11.81,-13.43,B2,B2,4f,f,4.0,0.4897790196536059,4f,f,4.0,0.3683402105490561,B-B,f-f,"{'Br', 'Mg', 'Yb'}",True
3231_CsCaZnBr,3231,CsCaZnBr,Cs2CaZnBr6,Cs+,Ca2+,Zn2+,Br-,Cs,Ca,Zn,Br,188.0,100.0,74.0,196.0,0.4438775510204081,0.0663265306122449,0.9589606901971588,False,OL,4.057318243442044,s,4,2,d,4.0,2,basisset0,"{'Ca': ' 3p 3s 4s', 'Zn': ' 3d 4s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-s,-4.09787,0.04667,4.14454,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.1432855978674314,4s,s,4.0,0.1422268167579205,0.0,,,,0.0,0.5338653638934798,4s,s,4.0,0.5338320164569599,0.992834935011704,4p,p,4.0,0.9923738885909424,0.3179115334193419,4p,p,4.0,0.1738756182302098,1.0,1.0,False,insulator,7.68593168476997,10.869548828074784,2.835416443228839,4.706652706394069,5.67083288645768,2.599357970808553,4.706652706394069,5.198715941617104,0.060219,0.75,True,0.0001,0.0,0.0,0.0,0.0,1.49,1.31,1.01,-0.7999999999999999,0.02,True,-6.020859999999999,-1.0034766666666666,-0.5016816666666667,-0.501795,-1.003515,-0.5016849999999999,-0.50183,-1.003435,-0.501645,-0.50179,-1.00348,-0.501715,-0.501765,0.6964699999999999,0.1160783333333333,0.0580333333333333,0.058045,0.11608,0.058035,0.058045,0.116075,0.05803,0.058045,0.11608,0.058035,0.058045,0.0005372195235658,7.972283029320526e-05,0.0001494153366645,4.307436070473962e-05,-5.77695,-0.962825,-0.4814083333333334,-0.4814166666666666,-0.96284,-0.481415,-0.481425,-0.962815,-0.4814,-0.481415,-0.96282,-0.48141,-0.48141,0.88985,0.1483083333333333,0.0741516666666666,0.0741566666666666,0.148315,0.074155,0.07416,0.14831,0.07415,0.07416,0.1483,0.07415,0.07415,7.63762037125024e-06,2.5965258484203005e-05,1.6666654038266504e-06,0.0001011406416812,-39.53,-11.66,-12.53,X,B2,4p,p,4.0,0.9923738885909424,4s,s,4.0,0.5338320164569599,X-B,p-s,"{'Br', 'Zn', 'Ca'}",True
3232_CsVCdBr,3232,CsVCdBr,Cs2VCdBr6,Cs+,V2+,Cd2+,Br-,Cs,V,Cd,Br,188.0,79.0,95.0,196.0,0.4438775510204081,0.0408163265306122,0.9592748225195978,False,OL,4.057318243442044,d,4,2,d,5.0,2,basisset0,"{'V': ' 3d 3p 3s 4s', 'Cd': ' 4d 5s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d,-2.02971,0.05841,2.08812,0.0,,,,0.0,0.0,,,,0.0,0.8320393574652567,3d,d,3.0,0.8309477440516755,0.3547811794329588,3d,d,3.0,0.3361503078564131,0.0,,,,0.0,0.4432785230397432,5s,s,5.0,0.4431546862378849,0.1662833826864086,4p,p,4.0,0.1659132650426367,0.2002816349084686,4p,p,4.0,0.1095730538624417,1.0,1.0,False,semiconductor,7.578790941977841,10.718028936535427,2.6056315020517804,4.641042668768195,5.211263004103558,2.7533829662159333,4.641042668768195,5.506765932431869,0.037692,0.575,False,,,3.0,3.01,-0.01,0.89,1.32,1.01,-0.7000000000000001,0.03,True,-11.58048,-1.93008,-0.9314783333333332,-0.9986016666666668,-1.93011,-0.93148,-0.99863,-1.930115,-0.93148,-0.998635,-1.930015,-0.931475,-0.99854,1.59843,0.266405,0.1316116666666666,0.1347933333333333,0.2663999999999999,0.13161,0.13479,0.266405,0.13161,0.134795,0.26641,0.1316149999999999,0.134795,0.0003800513253513,5.18113238828271e-05,2.409473058472224e-05,3.753683301743586e-05,-5.502759999999999,-0.9171266666666664,-0.4564816666666667,-0.4606449999999999,-0.91713,-0.456485,-0.4606449999999999,-0.91713,-0.45648,-0.46065,-0.91712,-0.45648,-0.46064,0.86565,0.144275,0.0717983333333333,0.0724766666666666,0.14428,0.0718,0.07248,0.144275,0.0718,0.072475,0.14427,0.071795,0.072475,0.0002729472191679,1.090361927476268e-05,5.356726191233086e-05,6.931207762940387e-05,-29.94,-9.56,-10.58,B1,B2,3d,d,3.0,0.8309477440516755,5s,s,5.0,0.4431546862378849,B-B,d-s,"{'Cd', 'Br', 'V'}",True
3233_CsAgPtBr,3233,CsAgPtBr,Cs2AgPtBr6,Cs+,Ag2+,Pt2+,Br-,Cs,Ag,Pt,Br,188.0,94.0,80.0,196.0,0.4438775510204081,0.0357142857142857,0.9593197237709048,False,OL,4.057318243442044,d,5,2,d,6.0,2,basisset0,"{'Ag': ' 4d 5s', 'Pt': ' 5d 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",d-d,-0.00617,0.00617,0.01234,0.0,,,,0.0,0.0,,,,0.0,0.0833737941058774,5s,s,5.0,0.0669624803070601,0.0545574111232439,4d,d,4.0,0.0312249428945911,0.3991734447794756,5d,d,5.0,0.396300238661571,0.3794492210941231,5d,d,5.0,0.3770938886020947,0.5169947035099829,4p,p,4.0,0.4722883991989121,0.5658260606929487,4p,p,4.0,0.5409443373137592,1.0,1.0,False,metallic,7.488777468604043,10.590730661693891,2.7487539323504877,4.585920898832844,5.497507864700976,2.54661139849646,4.585920898832844,5.093222796992918,0.051567,0.76,True,0.0416,0.0,0.49,0.02,0.29,0.49,0.55,1.01,-0.5099999999999999,0.0,True,-5.85877,-0.9764616666666668,-0.48964,-0.4868216666666667,-0.97603,-0.48902,-0.48701,-0.97516,-0.48839,-0.48677,-0.978195,-0.49151,-0.486685,0.76466,0.1274433333333333,0.0644416666666666,0.0630016666666666,0.127355,0.064345,0.06301,0.127135,0.06422,0.062915,0.12784,0.06476,0.06308,1.0671890145611402e-05,0.0031081609279763,1.312336664435858e-05,0.0055318703737609,-12.88479,-2.147465,-0.9919016666666666,-1.1555633333333333,-2.151415,-0.99457,-1.156845,-2.1540600000000003,-0.99815,-1.15591,-2.13692,-0.982985,-1.1539350000000002,1.9421,0.3236833333333333,0.1482616666666666,0.1754216666666666,0.325165,0.14904,0.176125,0.326005,0.14989,0.176115,0.31988,0.145855,0.174025,0.0002840433478449,0.0079815037730535,3.5512141197644304e-05,0.018922815508985,-15.37,-5.18,-6.46,X,X,4p,p,4.0,0.4722883991989121,4p,p,4.0,0.5409443373137592,X-X,p-p,"{'Br', 'Pt', 'Ag'}",True
3234_CsCeVacBr,3234,CsCeVacBr,Cs2CeVacBr6,Cs+,Ce4+,,Br-,Cs,Ce,Vac,Br,188.0,87.0,,196.0,0.4438775510204081,0.0,0.959466445143584,True,,4.057318243442044,f,6,4,Vac,,0,basisset0,"{'Ce': ' 4f 5d 5p 5s 6s', 'Cs': ' 5p 5s', 'Br': ' 4p 4s'}",Vac-f,-0.01021,2.05203,2.06224,0.0,,,,0.0,0.0,,,,0.0,0.0457246006491739,4f,f,4.0,0.0402318262181013,0.9459776843889168,4f,f,4.0,0.9446478192291116,0.0,,,,0.0,0.0,,,,0.0,0.9524080251639132,4p,p,4.0,0.9511422191253324,0.0539728161116932,4p,p,4.0,0.0535367421482986,1.0,1.0,False,semiconductor,7.794423283117208,11.022979117860984,2.885023276068828,4.773089970726496,5.77004655213766,,,5.252932565723324,0.065958,0.65,False,,,0.0,0.0,,0.9,,1.01,-0.49,-0.02,True,-22.81267,-3.802111666666667,-1.9011883333333333,-1.9009233333333335,-3.81431,-1.906565,-1.907745,-3.796925,-1.90105,-1.895875,-3.7951,-1.89595,-1.89915,4.840450000000001,0.8067416666666668,0.4034,0.4033416666666667,0.807145,0.403605,0.40354,0.806505,0.403215,0.40329,0.806575,0.4033799999999999,0.4031949999999999,0.0008424989329042,0.0050524554995096,0.0001116916712382,0.0007933146711565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.07,-6.64,,X,B1,4p,p,4.0,0.9511422191253324,4f,f,4.0,0.9446478192291116,X-B,p-f,"{'Br', 'Ce', 'Vac'}",True
